account_id,account_number,customer_id,account_type,account_balance,credit_score
21221,OIPW86499294756186,10561,Credit,327.03,610
21222,VIZH28491048452774,22254,Credit,1205.42,654
21223,RGIH82990470150502,12383,Checking,1804.21,697
21224,UKPW75884885277043,6304,Savings,2012.98,718
21225,LOWJ94721450938384,1382,Savings,1876.72,696
21226,PXJP91279411140628,190,Checking,163.45,715
21227,SMDL23551633358710,741,Checking,2127.29,771
21228,RLNF38281389342201,9356,Savings,4628.94,698
21229,XEZC66764537407004,20258,Savings,1705.26,576
21230,DRUD94107530686563,4007,Credit,1274.92,647
21231,CVCD60897538581820,18516,Checking,1640.68,702
21232,EPFX37038224546986,14804,Checking,1071.39,626
21233,AIEW53069418601339,7028,Checking,3914.28,637
21234,OSTN47701090671839,21416,Credit,2026.54,488
21235,LFFL90124002645442,6559,Savings,1677.16,668
21236,BDSK43608029102531,11924,Savings,2737.4,704
21237,KNQG50344213025869,3927,Savings,1327.58,717
21238,JMMD95376843445762,1717,Checking,1840.36,741
21239,JCSO18492894365982,24246,Checking,3387.63,649
21240,YOSY49760069086098,17812,Credit,4697.16,708
21241,WTMQ46968733608924,20226,Savings,1849.25,659
21242,XFKC96810078479928,2116,Savings,313.17,744
21243,YFOR69294595781792,13052,Savings,4625.62,715
21244,HKFS60233408191756,17556,Credit,1797.49,665
21245,YLJS36050325481074,29466,Credit,996.99,829
21246,PMQB41520367774398,25280,Checking,1093.12,684
21247,BGVE71995177893268,16884,Savings,2693.49,716
21248,MEXY11909488576260,146,Savings,1532.65,739
21249,UYMK52097384377139,13726,Checking,1893.98,609
21250,DCNZ86202899951625,12970,Savings,2360.92,657
21251,CGUM53142769218403,26945,Credit,1714.49,815
21252,NMOO77300641131819,6384,Savings,871.54,782
21253,XTKH15952800539303,24005,Checking,1521.86,717
21254,GBDC68908010519056,21652,Checking,2629.33,729
21255,ITVS99388024668443,25406,Savings,797.22,672
21256,NSYJ47945720041883,11471,Checking,4535.78,729
21257,SROZ67788340591411,26806,Savings,2907.76,677
21258,HAXQ60476383397279,4948,Checking,2763.91,629
21259,EMUA03152941754895,18832,Credit,2041.17,639
21260,MCQQ06554032280715,12754,Checking,1630.0,605
21261,WYMZ02360056621434,17083,Credit,1914.36,678
21262,BVAC19260692248702,5524,Savings,2851.12,749
21263,BFUL08477559362997,12471,Checking,1823.06,804
21264,MXGY80477093971147,23480,Checking,2578.21,685
21265,EYII22239783432260,2746,Savings,2929.93,779
21266,GPIT69517900697844,26570,Savings,4730.56,658
21267,OTMV91472916777169,22421,Savings,482.6,719
21268,ZKOC01729101489762,23965,Checking,1726.82,651
21269,NORK51083588322372,16225,Credit,2509.42,696
21270,YAZT58300618164769,9318,Credit,656.57,710
21271,YJYS83373492777554,22951,Credit,572.48,716
21272,ODVC54766297975384,16706,Savings,504.1,727
21273,IBAR94603776706611,1500,Checking,503.45,580
21274,VUAA00367393792565,28477,Checking,914.23,675
21275,BRDN72889005236900,15185,Checking,1668.5,758
21276,UERD65513452823950,25892,Credit,1780.73,680
21277,HLAN31819555357536,4037,Savings,2176.3,724
21278,HEIS25935444012636,18712,Savings,1938.21,714
21279,EVTO94200518077133,6131,Credit,2092.68,650
21280,XBOE36611048597020,11015,Credit,1830.61,742
21281,YAAU36117538305230,25743,Savings,589.46,772
21282,IKTX06080803802462,12061,Credit,40.05,642
21283,AVOS84942633320559,12281,Savings,3562.05,658
21284,QJYC43460784744402,27678,Credit,3478.37,656
21285,NSFP39373533302666,13696,Credit,3069.94,822
21286,YECU48665111536970,22066,Checking,2937.13,790
21287,SSPU50945977487217,2378,Credit,3031.05,619
21288,NEVE64380521193363,23276,Checking,1979.73,750
21289,NWLU07328569117127,27348,Credit,1779.2,778
21290,WHYS79970790463713,8308,Savings,1520.91,720
21291,LVPQ58393298935324,26333,Checking,1496.14,772
21292,VGYM50885038356559,26388,Checking,1992.87,692
21293,NBGT01042567255701,4934,Savings,4708.63,580
21294,QQII44386109642311,11591,Credit,1592.18,669
21295,HIAL27963659475877,3771,Savings,3022.71,607
21296,SLCV51542100406889,16629,Checking,4670.42,740
21297,BWJD29516113281692,2036,Savings,2340.45,675
21298,XOYN89903915087487,16654,Credit,2098.95,728
21299,OLZA69439152695044,2337,Checking,152.71,806
21300,BXUJ88125734884571,11424,Checking,770.89,616
21301,ULEV81446430672870,5332,Savings,2489.68,674
21302,WCLF59744082570119,16483,Checking,1437.2,667
21303,QCMZ81537177778442,2584,Savings,3046.97,766
21304,PUFE35919996207106,26997,Savings,1543.81,747
21305,VEQV06377030222685,5177,Checking,2029.39,619
21306,VVDY53702514097349,4202,Savings,3786.94,696
21307,AWHJ05740669128817,27274,Credit,1887.46,675
21308,FTFA18039572806195,5127,Checking,2614.08,760
21309,PLVU48780401966687,15992,Credit,1653.58,695
21310,NNPE80886607044712,17578,Savings,176.93,655
21311,YSKJ85276122573265,24754,Checking,1643.7,799
21312,YSUL88534613886164,28517,Credit,1428.81,733
21313,ZHCO99669951887836,3358,Credit,1862.71,704
21314,LHBP88527969124833,20754,Checking,2238.81,700
21315,INKK83831657068810,2932,Credit,5337.77,681
21316,PYUD86221877382591,12659,Credit,1540.2,640
21317,UOIX83322627539436,21706,Savings,5305.78,608
21318,AOSA39952051533794,22925,Credit,4924.01,700
21319,YPIW15950029468458,27458,Savings,2629.37,651
21320,TRRP76717688721752,23580,Savings,3612.31,636
21321,NVLT18718089592141,2680,Savings,1804.82,818
21322,ZESO99831877099967,3989,Savings,3851.08,689
21323,YKWM65052134310983,23711,Checking,907.74,580
21324,OEOQ95076970918409,21467,Checking,2318.22,745
21325,JYKM62576611874083,9162,Credit,2152.47,780
21326,HRBR97897090439082,15194,Checking,661.58,724
21327,GVVR17024596251239,23785,Checking,3446.84,703
21328,JCLR66948793897425,9334,Savings,340.36,651
21329,LCXY94061567045975,23392,Savings,5162.38,623
21330,BPZY51883871253112,3780,Savings,2931.93,655
21331,PIMP31396369331283,20961,Checking,2450.48,642
21332,MNUG53102000702215,13950,Credit,1254.93,680
21333,WMOV91387559584279,5539,Savings,1523.93,720
21334,YPHL09742637065473,1498,Checking,1753.22,706
21335,MQZM55494180795564,27399,Credit,2380.22,687
21336,DJEW51316708826770,26409,Credit,2014.9,665
21337,FHLQ04115350970009,22077,Checking,3301.43,673
21338,WAIL07857841048983,13544,Savings,2628.43,682
21339,XDOQ97005089924672,4035,Checking,1444.9,586
21340,KZFX80752773003327,2786,Credit,3294.75,789
21341,LFGO47747362410733,13085,Credit,1185.92,636
21342,WFSJ95610569896443,2631,Savings,2466.45,723
21343,TUWR06598909756479,18547,Savings,2837.29,669
21344,LKHF85516452834996,13923,Savings,2001.89,793
21345,NXSF77275104657367,11356,Savings,1825.86,684
21346,BWLP86880110237886,925,Savings,1791.52,651
21347,FXOF67772804481842,16788,Savings,533.67,747
21348,WGNZ73962303640277,18094,Credit,4097.31,690
21349,ABZK51880016358886,1890,Savings,1678.85,802
21350,OTVH59311558489594,4201,Credit,1401.76,656
21351,XHUO62608435268278,24927,Savings,2066.48,643
21352,UJJM86144402484728,3602,Credit,3742.35,627
21353,ZLUD76462792662349,28861,Checking,556.33,710
21354,ISKS76104916302957,12496,Savings,97.21,647
21355,ZCBW25587520274477,18791,Checking,1406.52,662
21356,VAHX00879104233702,26269,Checking,2322.31,737
21357,ITTA03179299707544,19555,Checking,1384.42,716
21358,SKNQ41453675876803,28616,Credit,3108.58,715
21359,WDTT61082944225147,5776,Savings,991.58,683
21360,WADI03000501545823,15718,Savings,1603.6,723
21361,CZAP52226253095719,19420,Checking,2269.3,647
21362,UTML38294913887940,19656,Savings,1711.97,775
21363,HCTX41701440521807,4957,Savings,946.38,692
21364,JWIP04094577615319,17867,Credit,2741.46,725
21365,ZHMH63280840317155,2625,Savings,2500.77,694
21366,YDYS11615424322455,29466,Credit,2411.63,747
21367,TVMP77676312575313,23415,Credit,2839.69,701
21368,QQNQ70488698857135,29699,Savings,3757.22,753
21369,RUDF28736566611408,19319,Savings,2377.73,629
21370,CYBL34404224414477,16321,Credit,477.57,752
21371,DWSQ22295605429525,15817,Checking,2220.5,806
21372,BZFP30198867997801,26496,Credit,2751.15,731
21373,QARI78160467106091,24464,Checking,44.27,621
21374,ISRK37720105553920,25038,Credit,1738.82,768
21375,JXFY92277018860961,18746,Savings,777.85,656
21376,ITAP25425763474509,25436,Checking,3123.18,737
21377,FNMN05024452313248,28974,Credit,28.05,721
21378,PHIA31046005589338,17831,Savings,814.15,697
21379,BYZH17870013967997,8346,Checking,1860.43,737
21380,YBAA49141973249503,22529,Credit,2886.56,746
21381,CVTQ78647719304235,912,Checking,2224.02,716
21382,YVFG26343223645787,24741,Savings,2286.01,692
21383,OIYI93138582182258,14382,Savings,661.18,687
21384,LJUA18289730815068,1352,Checking,763.24,656
21385,ATBU10208565318491,4557,Checking,881.14,644
21386,VNAF83146393146749,15521,Credit,5398.81,673
21387,OJTD31491818641472,15978,Checking,2652.77,604
21388,LJYR01337413970245,254,Credit,2056.85,668
21389,ABCJ72920748881876,10255,Credit,448.25,770
21390,RCYB17465832637969,22011,Checking,904.1,752
21391,FVBQ66831896582901,6358,Checking,2275.44,698
21392,GSFG16404394617326,10810,Checking,2888.03,632
21393,ZCQR15424247719932,26371,Savings,2780.39,698
21394,KDJE32840301291033,13336,Checking,736.34,633
21395,GDQA49376373812106,19898,Checking,1050.54,759
21396,NTVH95390078821697,1812,Checking,1212.68,747
21397,KOLJ27532083381501,14778,Checking,1731.77,654
21398,XHTR50528897982417,29894,Savings,881.96,663
21399,KDPC70897572650264,588,Checking,3945.38,699
21400,LGLR78758960401630,10697,Savings,225.88,745
21401,GRYV02286097216910,6665,Savings,3047.56,717
21402,CKYW02377945049254,11054,Checking,1132.08,683
21403,YPVY95769808264104,19300,Checking,2540.32,618
21404,FRTK21021471044761,188,Credit,764.07,679
21405,QKCR92169820837484,11879,Savings,2739.99,674
21406,SPKJ44110086400806,29354,Credit,1201.34,691
21407,SING34698543115481,319,Savings,4091.63,822
21408,UXPO83461129558524,11063,Credit,1239.08,671
21409,TFSY01725163650377,26914,Credit,2508.06,680
21410,FTTQ73352746885948,15602,Credit,3607.53,737
21411,HZFG12965586915489,13789,Savings,1022.72,679
21412,GJPI06916763950200,16388,Checking,363.28,681
21413,DKLE92577066171950,19026,Credit,2311.8,651
21414,XRKC53985684851493,16889,Savings,2381.94,647
21415,CNXL73417109503312,980,Savings,3455.04,704
21416,XNJM67002010125392,11007,Credit,712.67,785
21417,UNKV65130134727539,18969,Savings,718.34,674
21418,RNGS67431614715172,254,Savings,189.27,810
21419,DSDX32766063077318,17309,Credit,1498.49,731
21420,IZZS70947413996189,23286,Checking,4298.43,765
21421,MBBC79507766775045,19389,Checking,1488.76,762
21422,IGGI06703922508613,21559,Checking,2315.72,659
21423,UXRX01891001095880,9178,Checking,751.79,732
21424,FMMA64601949328138,2201,Credit,1364.83,687
21425,NIOU60679197814822,15994,Checking,1513.05,646
21426,AYRR80884412795882,10412,Checking,1625.96,659
21427,MAUO36645129378337,15476,Savings,1154.48,733
21428,BZKX04124779805328,29943,Credit,1616.1,637
21429,NBVE70773076166889,23560,Credit,1464.21,666
21430,OMUG21999127474958,9669,Checking,1762.85,603
21431,CGBN08919782323665,16748,Checking,1741.79,783
21432,ETAO96809497168122,18185,Credit,4841.04,655
21433,BYRW71161099907809,4966,Checking,486.39,677
21434,DFAB63291992771622,17749,Credit,2724.9,621
21435,KTUZ39983258099521,7001,Checking,4897.97,695
21436,WUMO66852840625087,8622,Credit,3022.48,717
21437,UEIL30690733091186,22576,Credit,2946.73,828
21438,ASMC99054618581275,3523,Credit,1738.92,728
21439,STGO57516785788969,9443,Savings,1896.43,679
21440,NJLL22585561530644,26784,Credit,195.59,760
21441,DKJO39878187667082,9045,Credit,1910.1,677
21442,PBJW51590535842502,5145,Credit,1343.94,787
21443,YMJR68791298059049,8763,Savings,2825.58,691
21444,XFPW88374266969926,29068,Checking,4084.48,622
21445,TEDL78111929681142,19920,Credit,3264.94,715
21446,LDEV20651253199723,22188,Savings,4865.28,745
21447,ZGEA08182648729348,21009,Savings,3442.53,748
21448,PUUF03259331298211,26623,Savings,2313.64,717
21449,DSLO64375422923043,11712,Checking,2414.33,661
21450,WWLQ00571209763985,21568,Credit,1578.81,736
21451,MNGD31781989396677,27208,Credit,775.35,714
21452,XUXM63387625395545,793,Credit,1552.11,768
21453,MNTE89585615592516,8503,Checking,1905.26,697
21454,CKMG21678185628046,15116,Savings,2484.72,665
21455,HSVY53677049538194,8273,Credit,904.08,654
21456,YNXF87207450619351,3966,Credit,933.41,652
21457,DRRU76374706292036,14683,Credit,3033.43,837
21458,LKGG12296495546213,17289,Savings,4556.15,734
21459,PJYA20605294467202,1882,Savings,1359.3,671
21460,OUZU51713995770125,5431,Checking,2126.18,664
21461,CGSK78505910870356,7185,Credit,257.41,666
21462,HAZT89512214502126,25277,Savings,3363.26,566
21463,QTBO75027998514975,11218,Savings,190.72,624
21464,BZBD05701624685047,23684,Savings,2503.39,724
21465,KXLW45560542858906,20314,Savings,2004.99,704
21466,JOAS18854854604357,7571,Savings,2014.73,753
21467,IAIE89433221045350,611,Savings,445.95,706
21468,RTWK97857676249033,8191,Credit,4754.93,618
21469,SFFU19260513746544,12974,Credit,1399.78,773
21470,KLAQ80994006046066,871,Credit,1106.11,759
21471,XJNQ33702085474631,17975,Checking,1624.13,665
21472,UTBI79076676845837,16513,Credit,2996.03,726
21473,ETPN35149716610664,23846,Savings,3400.2,740
21474,SWOI14356405882667,13419,Savings,2445.56,653
21475,CGNT68316550917771,24107,Checking,652.66,674
21476,MKMV27396250325138,24994,Checking,1204.61,760
21477,QZJW40126810143867,9281,Credit,2915.36,748
21478,UBBP71313174479213,27898,Savings,52.47,743
21479,XLEN51204969753440,8889,Checking,927.77,780
21480,CMQW30085434369537,21430,Savings,3131.9,685
21481,ZSVP71748747624720,4777,Checking,3129.32,647
21482,LRQQ11975839794956,6232,Checking,1722.18,787
21483,GICC21702385508365,28326,Checking,496.77,685
21484,VHQV43469335352901,24626,Savings,1045.52,688
21485,GBGR28361348652177,5572,Checking,3771.4,782
21486,YFAU40336388682747,27368,Savings,3476.7,623
21487,DYDD33431627381483,21180,Checking,1436.95,619
21488,FCIX12343150197609,5214,Credit,3547.4,660
21489,ATUZ60914127624016,14210,Savings,212.15,678
21490,BGFB89235879663117,1411,Savings,3202.31,708
21491,ONBI69914567648640,12035,Savings,1473.75,661
21492,DJCX53664009969773,13822,Savings,81.17,742
21493,KBTC36666542537264,23821,Savings,1210.09,684
21494,PGUF83837904378408,22964,Credit,638.39,733
21495,QGOK35096005046953,13556,Checking,3954.95,726
21496,TGBF71455734771797,2982,Credit,42.57,644
21497,RBCA46097600690385,7307,Checking,3721.91,728
21498,HZZS03883222639929,22688,Checking,34.12,565
21499,CYTA48035708367691,26386,Checking,1081.49,785
21500,LJRG32913627778589,21624,Savings,2387.31,734
21501,YLBO45959793126585,27020,Checking,1304.71,697
21502,LHRG10171319189275,27876,Credit,1188.69,694
21503,IJZU61982649091799,3940,Credit,3551.55,637
21504,BYDO63920472419684,20858,Checking,2811.45,688
21505,QOMV90030823536106,17853,Credit,2023.49,705
21506,EFDQ13525881413613,1007,Savings,2066.95,637
21507,CGBF93809378096775,20910,Savings,167.02,692
21508,SECI61903977803490,20341,Credit,90.3,741
21509,HJSZ39507601531947,26378,Checking,2564.06,714
21510,VULC84069505835036,1212,Savings,3739.97,688
21511,SWJG16498622568240,12995,Credit,3763.37,628
21512,CWJT95698193778890,1038,Checking,592.37,698
21513,SBPG85359329482758,24114,Savings,525.21,689
21514,MSBU19807332900637,12953,Checking,450.9,675
21515,SZIM98524228841113,8491,Checking,3195.05,715
21516,BBBA63071678422544,25969,Checking,2021.1,736
21517,VSBS55477679346825,8842,Checking,4589.56,611
21518,YPYT69085662954711,22430,Credit,2491.03,678
21519,CHWI90192223912168,10908,Savings,1646.38,709
21520,HMKC85784159091960,28424,Savings,5413.75,646
21521,KSDO06677953284913,28156,Savings,3106.03,718
21522,LWGT25645549723694,2456,Checking,2345.29,702
21523,HYVZ85610292038467,26299,Checking,1111.07,632
21524,PUVM88382277144781,20087,Checking,3581.61,613
21525,EBRZ70294168094836,13429,Checking,1024.16,675
21526,ZPSD32363098953457,10491,Credit,2936.42,719
21527,ATRA17629638926551,12984,Savings,363.6,704
21528,KVLX78011906039709,23676,Savings,3841.9,696
21529,PGSM15427382351967,25965,Credit,1286.57,669
21530,YOPU07240695684698,999,Savings,2713.87,718
21531,XVNJ34392458508144,17843,Credit,1525.3,729
21532,JYHS75574139967586,25370,Savings,4046.94,753
21533,JAKB97626037300474,20580,Savings,2501.88,706
21534,PFJX68614888268120,15863,Credit,2448.99,760
21535,CEWF15886149186996,6412,Checking,1647.38,752
21536,TDAT16840361551600,25569,Checking,183.16,725
21537,DSSR26654631479853,12785,Savings,4057.5,708
21538,XABX37397598532641,25203,Credit,1091.45,636
21539,ZQVB96855766452787,25176,Savings,706.01,685
21540,EALK07925418377280,16675,Credit,696.83,768
21541,PUVP10467268428094,2586,Credit,3712.5,763
21542,MKAR08561726900782,7057,Savings,3401.66,730
21543,UOBF66761820014793,2468,Checking,674.75,698
21544,LSSB94825636069311,5868,Checking,72.31,714
21545,NAXB49450913782483,15454,Checking,1403.14,719
21546,EWDL04746916177146,2289,Credit,322.8,653
21547,KTTA08137349165612,11832,Checking,972.46,682
21548,IEMV90144785900320,4856,Savings,2109.59,727
21549,IZGG49144448572430,29098,Savings,1577.41,759
21550,ORNW63805215691696,26854,Credit,4449.37,726
21551,ZVXC21452044151760,8482,Savings,2105.13,699
21552,ATRT23120689918143,27004,Savings,448.95,666
21553,PSTF90031231015196,28359,Checking,5408.9,741
21554,BQCT30438764344774,26526,Credit,3734.28,792
21555,MHOY54735572140113,17703,Savings,53.95,744
21556,FFQP86725385760413,28082,Savings,1091.23,712
21557,DHQW80892339385974,13721,Checking,998.18,711
21558,CDVY08694416344536,17479,Credit,3934.67,709
21559,LVII95459676116473,4909,Credit,2707.44,721
21560,JITG06614488893334,20233,Savings,3791.08,706
21561,JRGM56926255915249,11582,Checking,2593.61,663
21562,HXPC29680675711783,14577,Savings,2617.16,749
21563,KRLP69363667912641,17953,Savings,5855.39,701
21564,NJSO53308840319419,8242,Checking,1238.73,700
21565,UOWZ32522776712631,26601,Savings,3134.67,844
21566,VMZM33118661121552,4718,Savings,2355.39,781
21567,PDSV59926977866800,4976,Savings,1367.35,709
21568,UNEU07920133052611,7359,Credit,681.36,674
21569,XVGW58707125374163,18698,Credit,2994.97,758
21570,BVJL73586100447193,13321,Credit,2279.26,773
21571,DJGL46215468560854,27222,Checking,2541.45,706
21572,TVPS31717321892803,12120,Credit,3387.09,766
21573,BSST39140988084824,16249,Checking,2121.06,721
21574,TJQI77173145009518,131,Savings,3243.81,650
21575,EZNQ77725892856891,846,Savings,1386.74,664
21576,UVGZ41940572031523,397,Checking,1800.15,642
21577,LTWG10599050170422,4573,Savings,2720.18,780
21578,ORJL66869377366429,20544,Credit,1671.58,645
21579,GYHF31897822499538,2902,Savings,1752.3,708
21580,OZQR21634906534985,21776,Savings,77.73,726
21581,CISL99688048455221,28755,Credit,1015.79,657
21582,JQFC98941402537389,10158,Credit,1017.86,613
21583,TJFY39350738074561,97,Checking,3270.42,681
21584,GCNL72866803258929,28446,Credit,3052.53,701
21585,KWRR35161634533709,2601,Savings,1277.53,719
21586,RZTO65584209674695,3653,Savings,2815.63,779
21587,TNNK13787875897043,10062,Savings,1915.83,699
21588,IHCA74178943735379,19435,Savings,1109.98,737
21589,TBDA48607759920480,27468,Savings,3343.31,744
21590,CEPC69703102911441,24060,Savings,2289.91,751
21591,OUMO10525974753628,2449,Credit,296.2,775
21592,DNMM31403528631367,2649,Checking,3108.39,627
21593,GMUZ67800170803684,18353,Credit,3420.45,715
21594,DHAO90712851173709,2112,Checking,2514.67,712
21595,VAGY88363775105436,9635,Credit,1415.97,682
